Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3,featids,featids_conv,orientations_0,orientations_1,orientations_2,orientations_3,orientations_4,phases_conv,rvec_0,rvec_1,rvec_2,rvec_3,rvec_comp1,rvec_comp2,rvec_comp3,E11_shape,E11_loc,E11_scale,E12_shape,E12_loc,E12_scale,E13_shape,E13_loc,E13_scale,E22_shape,E22_loc,E22_scale,E23_shape,E23_loc,E23_scale,E33_shape,E33_loc,E33_scale,S11_shape,S11_loc,S11_scale,S12_shape,S12_loc,S12_scale,S13_shape,S13_loc,S13_scale,S22_shape,S22_loc,S22_scale,S23_shape,S23_loc,S23_scale,S33_shape,S33_loc,S33_scale
56,0.73133969,0.59323865,-0.35666609,-0.80773675,-0.035845466,0.46804458,4.1919136,0.59303159,5.4483356,11.259171,8.2342787,6.6793752,17.961409,24.20302,38.632549,16.443815,4.8782992,1.1192809,0.53120655,0,149,15,0.58243716,1,0,2328.125,2328.125,2328.125,56,56,56,0.3919465069538148,-0.5695394670360301,-0.4669255688893159,1,1,-0.46980429,0.682675,0.55967748,0.83427614,0.3919465069538148,-0.5695394670360301,-0.4669255688893159,0.16026222292608167,-0.049697308882572885,0.003425833859246157,0.16791715640477384,-0.00309647481085412,0.004725901253085847,0.3437809062653219,0.011068404996059204,0.005433127182149026,0.18317383507262391,0.014720478421695788,0.00438021060573422,-0.778304361713817,-0.009938322976990136,0.002431384824231095,0.48317345192567784,-0.04539145156477968,0.0032050442625355053,0.1852147698469323,-45.41079529032583,96.8470892426659,0.06277392103926466,-32.8409103769006,37.13089228982463,0.26193779997629457,-151.37810459534165,44.55401229285104,9.598192582583344,1383.674437920595,0.8740313750997644,0.1628149570851487,-42.122090826369984,54.62234634565243,-5.526521947522307,-463.69843030997515,1.2866683067901814
57,0.63602942,0.47673401,0.67235708,0.3918933,-0.47865832,0.40649953,1.8873223,2.1473148,5.4691734,8.1781673,5.2015553,3.8988106,3.0067568,61.114864,31.182432,10.335728,4.5360565,1.7836895,3.4806068,0,37,7,0.39907894,1,1,578.125,578.125,578.125,57,57,57,-1.654016816184836,-0.964068239596898,1.177512685722277,1,1,0.73590142,0.42893106,-0.52389628,2.2476065,-1.654016816184836,-0.964068239596898,1.177512685722277,0.570363606204702,-0.0494120211666894,0.003851022519811365,-0.30973020046397365,-0.008231359180012481,0.004907954340615897,0.3512115725609809,-0.013355973640573147,0.005823346241748857,-0.7389300261982935,0.01636988264166421,0.0055190953939344665,0.07858787919992755,0.005584946239898265,0.004693010847404318,-0.8417521826578602,-0.045664604756758376,0.0026574504173212197,8.078717172640292,501.44348315938913,2.198920503409653,0.5002751594468822,-49.332586841664906,39.45298062899221,0.3145547720770947,94.91671650260261,37.890803307815446,0.655552136908875,1398.8904272955542,85.93855289383254,-5.205026652499802,-2.9630838766620577,0.8854608383453333,-5.255523597060991,-222.0480601012825,318.2535859396653
58,0.79661524,0.62906444,0.028570436,0.73489553,0.017408457,0.67735463,3.187413,2.1248848,3.472739,9.7461576,7.763938,6.1309614,34.094036,29.50688,47.970184,14.816626,1.5763445,2.4433494,0.19882482,0,109,16,0.5170933,1,0,1703.125,1703.125,1703.125,58,58,58,3.359453710912362,2.765681195148886,1.228520532766026,1,1,-0.74299139,-0.61167008,-0.27170494,4.5215244,3.359453710912362,2.765681195148886,1.228520532766026,-0.8390424305183757,-0.046794938597509064,0.004487351898592871,0.0612106213685584,-0.003695442637717009,0.0027243574483878036,0.18838565518079217,0.0031930901186961475,0.005084259759365194,-0.04420680001584938,0.013657775701101584,0.00299937970442297,0.5296336149245537,0.0014306953350603922,0.005254844850649122,1.0252080476815637,-0.045513864364207485,0.008538654740946073,0.3576889780056137,-43.82843027368564,71.12348435546272,7.1302445970815445,77.02994467987146,1.8333664246193657,0.32643667070298543,-112.67696631876731,43.178352020113735,5.705564175684941,1474.866117597735,6.710213622017457,0.5750700159269844,-0.1755291936025905,48.15959340247079,7.166932769261551,220.44552728885077,4.930224151927034
59,0.27735019,0.27734992,0.81914961,0.29737511,0.21711725,0.43979782,5.9504991,0.66634178,4.0969095,4.1502061,1.1510603,1.1510593,8.75,43.75,23.75,3.1017525,1.980502,1.0409049,4.9465013,0,1,1,0.14365785,1,0,15.625,15.625,15.625,59,59,59,-0.0529785555460105,0.6018713888082843,0.3335094659381852,1,1,0.076765642,-0.8721084,-0.48325342,0.69013369,-0.0529785555460105,0.6018713888082843,0.3335094659381852,,-0.04446191,,,-0.0065334234,,,0.0048241084,,,0.008367447,,,0.012152253,,,-0.03946252,,,-202.51155,,,-153.51456,,,71.467834,,,1185.5608,,,132.10222,,,191.95601,
60,0.80979931,0.67107302,-0.79304111,-0.072559804,0.54733104,0.25739008,3.8004801,1.4978975,1.5269907,12.528001,10.145166,8.4072027,65.339149,45.920544,54.806202,19.746058,5.2432075,1.8424847,5.0607243,0,258,16,0.59264278,1,1,4031.25,4031.25,4031.25,60,60,60,3.081087213554284,0.2819060400193703,-2.126465434653753,1,1,-0.82069224,-0.07508976,0.56641489,3.7542541,3.081087213554284,0.2819060400193703,-2.126465434653753,1.0288426407469835,-0.04524793717040262,0.006040036954777203,0.9667536228645985,-2.8080243514851745e-05,0.003829998971498645,0.13100766053627033,0.008410125508915605,0.0051255144140119335,0.9623134121016504,0.021166173270527576,0.01108216044010741,-0.6633167740631642,0.008329862999046051,0.01726932789752679,0.04002494643637193,-0.052192915460648914,0.0021019578186544496,6.728236411745115,236.36421251821344,6.295526584970515,0.19294211590545163,-6.526049327129824,42.139439665874846,0.30737064970569994,-113.62290642270648,45.16121975667187,0.3358837005729557,1234.8840387050086,66.28160871348155,0.11755686189075054,32.04650781937334,40.03657616521169,7.199221022329685,269.7018364014995,3.0946830550591304
61,0.19154942,0.13250732,0.11649563,0.47831032,-0.69910818,0.51855171,0.37439352,1.5565268,1.5827662,38.910473,7.4532785,5.1559224,48.1875,39.078125,19.171875,16.838903,5.4060907,1.0294433,2.7423084,0,160,17,0.01013102,1,1,2500.0,2500.0,2500.0,61,61,61,-0.22465576650524,-0.9223966055384594,1.348193869181166,1,1,0.1362448,0.55939692,-0.81762606,1.6489125,-0.22465576650524,-0.9223966055384594,1.348193869181166,1.0076434468589732,-0.0608448675230987,0.03411876128614326,0.13465448876410874,-0.021066844208573285,0.03860287298012313,0.5015099642827394,-0.024404631756914177,0.013530259346676008,-0.19380745451265424,0.005206688225525068,0.02640445839120763,0.25580667718133465,0.0011185889828000404,0.006451245823493625,0.5904995628822995,-0.044193572636367764,0.009126954609745892,-5.774526292741642,-1194.4873541761567,2.3366751603407554,5.896303175172095,663.9402119941583,22.912078972048946,7.380220162588512,298.63458910699103,3.459189583009599,-7.317368625361375,-486.1286794349908,0.5671002949274508,3.688327158887862,178.04265776587317,7.95023431444506,0.15009426245922108,-288.8891609438857,571.6888868963326
62,0.50491863,0.4799464,-0.60483009,-0.029760445,-0.53952181,0.58498806,1.7474632,1.6955545,2.3478451,11.354587,5.7331419,5.4495931,34.625,39.46875,12.96875,13.365047,2.032141,1.4088013,5.5481515,0,80,16,0.42117849,1,0,1250.0,1250.0,1250.0,62,62,62,0.1984668338194879,1.047721517169698,0.7579247604741397,1,1,-0.15170223,-0.80084759,-0.57933545,1.3082658,0.1984668338194879,1.047721517169698,0.7579247604741397,1.0556876465439837,-0.043779286161826,0.01670818275166355,-0.8242190653364041,0.0038716616025871566,0.010106663246956176,-0.5437947767941536,0.006122549900637797,0.025512836526700264,-0.7680496999173512,-0.007858053590894252,0.018619927071208804,0.776928776073833,-0.03669715153284682,0.0453352702427116,1.1010817082886817,-0.05514846426897208,0.031330903735570445,0.6474802860913946,-332.3130605433141,695.4634298053031,0.0757047395299677,-57.09120122160359,96.64240769531142,7.516426758458117,282.59510792698586,3.4227708346579666,0.5589743539025951,653.9189359548882,623.3600310336951,-6.443736751421405,-619.6844602049227,0.4287660906819881,-6.243273370637613,-1001.0012809938326,0.8167421214963169
63,0.84679341,0.51241189,-0.35441992,0.37611923,0.72195947,0.4601036,2.9590936,2.4890695,3.8242493,11.355038,9.6153708,5.8184562,13.269231,37.147434,39.583332,16.697393,1.9386441,0.53646958,0.076985739,0,156,15,0.64486319,1,0,2437.5,2437.5,2437.5,63,63,63,0.3075398819136357,0.4130864579197873,1.584507956535475,1,1,-0.18458678,-0.24793629,-0.95102859,1.6660992,0.3075398819136357,0.4130864579197873,1.584507956535475,0.221017507802679,-0.04405528772368265,0.0034420597516765733,1.0529521266089963,-0.003003990708866552,0.010956661940401437,-0.6342487009932058,-0.00850390029426986,0.0038757215737936527,1.8201900710292485,0.017077348203520918,0.015741522117984436,1.0510852405753173,0.0008170142379399365,0.01457251039872167,0.17783736632354466,-0.0509621017749491,0.002405569296831139,0.403140537081173,-207.05917736463996,98.65716169487251,0.1914482287157282,-5.868708161715201,22.049174342164513,0.09602560479796257,-10.058228146134885,84.98125422783562,6.278529244340918,1434.4166595471884,5.089629789623655,6.029782209474591,171.3498440343373,5.04485325720365,6.480197022597087,329.42345706114054,5.115097762205217
64,0.12145487,0.041237615,0.017004769,-0.61308628,-0.77870268,0.1321297,0.035805427,0.10886161,0.014368595,38.987553,4.7352281,1.6077536,42.663044,7.9891305,33.75,8.8209715,3.0012434,1.3205196,6.0873775,0,23,9,0.0020176899,1,1,359.375,359.375,359.375,64,64,64,-0.1286975857980153,4.640035226871248,5.893473223822923,1,1,0.017155178,-0.61850911,-0.78559035,7.5019674,-0.1286975857980153,4.640035226871248,5.893473223822923,1.1422491168517763,-0.046786084318547125,0.0036712849743475973,0.9757146069346738,-0.00020326529145563854,0.006783363392690934,0.4438395048499282,0.00018307619870979328,0.0073475598332161645,-0.7300088448522181,0.021466435229470542,0.0018501488608292202,1.0339198880969027,0.007514534552245407,0.0027655407527427435,0.10017516654988458,-0.05046950988284071,0.002181351419515666,-5.432176570549782,141.2938052160456,2.7073200148500156,3.9233404129687655,43.575651400340305,5.258526128298591,0.6215871944101061,-97.42402692040284,41.52553555336935,0.690114835803981,1464.0200769596167,83.7204621140614,0.24395395667228825,-113.37898282780367,49.50951700779032,0.4758777467717018,33.191104544001114,98.48196966076489
65,0.77046371,0.71755725,0.84346068,-0.38227174,0.28915691,0.2425504,0.1226541,0.11276919,5.6934738,11.472386,8.839057,8.2320948,7.5883837,43.863636,52.272728,18.078493,1.8432364,2.3675852,2.6942904,0,198,17,0.54216599,1,1,3093.75,3093.75,3093.75,65,65,65,-3.47746579084361,1.576050870073459,-1.192151929825528,1,1,0.86942267,-0.3940382,0.29805726,3.9997413,-3.47746579084361,1.576050870073459,-1.192151929825528,0.6417311733239515,-0.046072606126736595,0.007967408679060043,0.18242315947363846,-0.007580981195673676,0.005495727690992117,0.48372524435425623,0.013874680230566556,0.00806494794183469,0.9631474071464947,0.021794353194738096,0.012450969256035897,1.073616579373861,-0.00022800152641828,0.012787479391606727,0.9949992124929081,-0.05256859128608758,0.013533631006755253,7.196616330350958,163.51811189649442,2.9874457227126583,6.479351867340698,43.243508884235254,0.3125322874017096,0.2866445734591935,-168.39656272790285,60.910081086559074,0.23030760125690175,1155.771036907856,85.21924505778088,5.032938882700625,223.1772214901269,18.80466270649446,6.567067313901225,274.23459207439856,8.722693536974273
66,0.88297033,0.68184453,0.68944186,0.33373731,0.57130504,0.29478785,0.43954071,1.3715677,0.30575401,10.010261,8.8387632,6.8254414,43.839287,44.0,15.857142,16.105833,4.8687186,1.1374922,5.4457402,0,140,16,0.48357001,1,0,2187.5,2187.5,2187.5,66,66,66,1.424035066319973,-0.4226417677341168,-2.097723642021776,1,1,-0.55401343,0.16442658,0.81610847,2.5703981,1.424035066319973,-0.4226417677341168,-2.097723642021776,0.4741548113585636,-0.04992644132595653,0.01011878567394867,1.147707921613795,0.008297881806547672,0.04550004983387043,1.185974675608207,-0.0029515664930315306,0.03727385516147751,0.07568915800912342,0.012445677933613064,0.025439053788934796,1.3187519975290782,-0.027169878155643354,0.07529056509250442,0.8196012596966569,-0.05541475888113821,0.023681704548941133,-5.888332615675816,-1444.8517411087346,3.5698954726966976,0.227174588896898,-154.5179492881955,96.19434108677828,0.1316598722912543,-209.3461828247323,62.679378283282006,0.19471738161664026,937.3581997526305,461.13636316170494,-0.05020459040551409,-328.2168676531586,144.65093208531684,-6.029579691909845,-798.49585523837,0.7467363450414
67,0.89401376,0.55959713,0.37613043,-0.29097584,0.87184191,0.11726318,0.54700953,1.59851,2.3993871,9.8585281,8.8136597,5.5168042,34.846493,5.9210525,16.052631,15.039802,1.0460573,0.99116218,2.3629315,0,114,18,0.54941624,1,1,1781.25,1781.25,1781.25,67,67,67,-3.207573806234279,2.481390493271249,-7.434913359629149,1,1,0.37874344,-0.29299727,0.87789863,8.4689884,-3.207573806234279,2.481390493271249,-7.434913359629149,0.6587103928787409,-0.03890597238158874,0.003134081073108852,0.06682992535689883,-0.003676837462767285,0.0035574669921499633,0.9721734507648725,-0.0009504462597863454,0.005372916633507669,-0.13398795290795068,-0.0040064708305592445,0.0029845978069211587,0.6601678059450498,0.0012410523171552507,0.004399207613416067,0.5064273448195955,-0.036249581260605124,0.0032624835712654833,0.1284921317587987,-92.29615910746452,74.56983082402138,0.24935354821482736,-26.97459268731741,26.533864120567223,0.35515117101759125,-46.27823286853146,69.33262685942503,0.17024857030475876,1155.333618403552,74.19097568590304,-0.21592517842271935,-38.66454670762696,38.77992718550699,6.708668173667132,282.2776806838707,3.206872972514705
68,0.86070043,0.51387352,-0.011763476,0.45892078,0.76621008,0.44963923,0.52953333,1.1129106,0.11727272,10.986355,9.4559603,5.6455975,36.976952,8.0939713,33.537235,16.144089,3.6979034,0.95389956,0.50505608,0,141,16,0.57997131,1,1,2203.125,2203.125,2203.125,68,68,68,0.0261620306355878,-1.020642229232259,-1.704055369361548,1,1,-0.013169883,0.51378804,0.85781604,1.9865044,0.0261620306355878,-1.020642229232259,-1.704055369361548,1.0279650892390237,-0.040150736507691735,0.005910137775496295,1.0786852114297767,-0.0008525233856637707,0.009663804232187325,-0.5467512411708122,-0.017699868649409756,0.009177194679408945,0.4826773968827065,0.016747065456551954,0.008050300490030398,0.9606851135789085,0.00602041078325459,0.01998918916630245,0.14649110741650967,-0.056685714367579076,0.005823695145166986,-0.03344442112383268,-40.28423952044551,71.84876940722509,2.8001138638402265,120.24899344205681,7.8200643573660535,0.5497216472170183,184.68985920672316,50.8885152107874,-0.017591264637813728,1143.849928295308,76.42353935129941,0.6385410746155042,100.34010900517654,47.7068853025865,0.023763784760260673,-87.21229447376047,76.34353298070522
69,0.85422671,0.58171296,-0.64374822,-0.75639778,0.070119672,0.092379048,1.1332468,1.6948878,1.7773817,9.0614185,7.7405057,5.2711444,22.42647,49.632355,39.39706,13.637877,5.3862281,0.93968189,0.27298564,0,85,17,0.463873,1,0,1328.125,1328.125,1328.125,69,69,69,0.4448113818507409,-0.2945972212637571,-0.3225185143146518,1,1,-0.71349239,0.47254384,0.51733053,0.62342834,0.4448113818507409,-0.2945972212637571,-0.3225185143146518,1.0270251405259365,-0.04278081681590111,0.007419565263306126,0.5532495034574214,-0.0008107494072804936,0.004110902451734739,-0.22733772987764977,-0.006327826802136276,0.004049468841321962,0.19431107921233243,0.016406045900456342,0.0039024811830779566,-0.7667204993310082,0.003058927257313512,0.009155240530790351,0.21294567194759595,-0.05153836986967529,0.0039048401204265443,9.246607613185997,339.19618294262824,2.188829744864873,-2.884816608154213,-129.64048420663238,3.0590121841375524,0.09457632192789184,32.98224539197052,22.91291326798749,5.965682646610802,1444.0866079551542,2.4202299918036667,-0.0028626763322047314,-38.563530544917725,30.170423320889476,0.2025790269295448,-42.78067638920686,80.46775600786975
70,0.91652656,0.66709411,0.2393712,-0.61762059,0.38421139,0.643139,1.9293654,2.6615136,5.5321984,8.5331039,7.820816,5.6923838,28.441011,53.918541,7.9353933,13.848535,1.0720588,2.1967189,5.5410256,0,89,13,0.5097304,1,0,1390.625,1390.625,1390.625,70,70,70,1.222033147159237,1.56264232621561,0.1664619740571531,1,1,-0.61386806,-0.78496742,-0.083619408,1.9907098,1.222033147159237,1.56264232621561,0.1664619740571531,1.0335008801977494,-0.03845335004050905,0.007919804100895432,0.1764026415723223,0.009662125568086051,0.006905622097699638,-0.8419309912860737,0.0037486532461571496,0.004351906323422756,-0.5961491259115825,-0.01187584635107793,0.006249264023140858,0.481462030415054,-0.014532770775170754,0.005766070640615014,0.6634812505539924,-0.03201051927442157,0.0032000703210793425,0.5849649319893171,-57.83346042662538,143.854702336247,-0.06162665515357811,59.66484478513659,79.34194967572594,0.19283993981504682,14.945177593742685,81.13834993573522,0.4716674562513169,900.7826023455989,148.2190401935897,0.4842452873656598,-159.87678394690218,81.3450619186151,-0.04610321236302442,-207.50562512940672,68.08275139653651
71,0.11563455,0.10625608,-0.65369719,-0.4323408,-0.62108856,0.0032220539,6.2706881,1.9370649,0.041418992,41.467976,4.7951307,4.4062243,26.281645,51.756329,22.484177,13.309125,2.1499407,1.8013096,0.98127645,0,79,14,0.0043042125,1,1,1234.375,1234.375,1234.375,71,71,71,202.8818472493513,134.181542895999,192.7614111991952,1,1,-0.65370059,-0.43234304,-0.62109178,310.35898,202.8818472493513,134.181542895999,192.7614111991952,-0.8263399786371743,-0.0513329891727519,0.005910208077968219,-0.07831551598986344,0.00046091100261440434,0.004828312942020442,0.06900427931107897,-0.0012299629427274068,0.0037832213143061608,0.6739399993796291,0.020123108688993273,0.006562860891635268,0.34379568597897914,0.005117039561109125,0.007696899625996959,-0.8269357811658218,-0.05078084896781725,0.005148089386325441,-4.635297157757031,-243.4026185846593,2.508716669616555,0.056245689858225714,-20.797426813105417,41.42804425213593,0.19474629092295698,4.391770874859529,30.258061734406844,0.2075518439122277,1227.992161914167,80.74970831583965,0.30194254010393307,66.82053770200935,71.25621571670857,5.908928483343569,283.7870494938795,8.385540669197173
72,0.73191655,0.63877779,0.070690371,-0.55704403,0.56029731,0.60891026,5.2039709,0.90575945,1.9724782,8.8879137,6.5052109,5.677402,52.435898,39.615383,54.134617,13.25273,3.9781435,2.1815536,4.8476825,0,78,11,0.54711139,1,0,1218.75,1218.75,1218.75,72,72,72,-5.904818058631918,2.742235570333378,3.238736302992947,1,1,0.81203848,-0.37711591,-0.44539535,7.2715988,-5.904818058631918,2.742235570333378,3.238736302992947,1.0023692461825782,-0.05091672600154504,0.004054203704412927,0.07154686877320343,-0.0033039309892158907,0.0034329426363378258,0.2432631890282809,0.0048854893620672605,0.0031696245496245353,1.5127687058166712,0.020382573809092717,0.007890822722569368,0.2648595498624372,0.0003656507697676753,0.002709135862672063,1.0163999780253499,-0.04428806756427414,0.006926402552578855,4.408792764598816,156.1583239981892,8.970905714362758,0.1924552465340158,10.109312916748708,42.225374873997986,0.4826147069863317,30.690587696971427,34.011634934927784,5.104774908351407,1307.5596092738338,9.17476460194612,0.12128343449335928,-19.264703603022255,23.347033288241064,0.19418298388069266,-103.76293440087747,48.26681225450373
73,0.68397349,0.14843777,0.43379143,-0.7280457,0.52212608,0.09570168,1.5189346,1.5617929,1.3364124,26.846504,18.362297,3.9850352,51.576923,10.384615,15.346154,15.712849,0.71862775,2.0224469,2.7855251,0,130,15,0.00091653224,1,1,2031.25,2031.25,2031.25,73,73,73,-4.532745132701251,7.607447637847315,-5.455765334209786,1,1,0.4357917,-0.73140281,0.52453363,10.401174,-4.532745132701251,7.607447637847315,-5.455765334209786,0.5511833446497699,-0.0342790847216595,0.004325600625084256,-0.8411434353306364,0.0025257405937585517,0.006895156104627223,0.9805862184301083,-0.01590896560071721,0.019746330021104354,-0.21137595726758324,-0.00029316583642806897,0.007802999901034113,0.05221308926158455,-0.0023893755803069817,0.0031388700552733677,0.8476036806054251,-0.041666425063263346,0.006651465338505667,-4.619929121119554,-267.81238038759693,2.716526126864718,0.21254491658275038,-0.4504456938766822,30.6868302655119,0.2165771294619983,76.49200051546993,48.235422064721774,8.008175815165522,1479.9698194321518,3.6908126171209683,0.26837250111590577,24.946514738214375,26.75081160160234,5.769442094186266,401.721357234919,7.834283678249177
74,0.81006372,0.5490638,0.028570436,0.73489553,0.017408457,0.67735463,4.415484,1.5519042,2.4110188,5.9965601,4.8575959,3.2924943,54.671051,40.592106,28.75,8.276722,3.7856662,1.7852159,0.9328472,0,19,4,0.22038485,1,0,296.875,296.875,296.875,74,74,74,-0.2517965824194732,-1.731766879346083,-0.9938941047839194,1,1,0.12511496,0.86049598,0.49385509,2.0125217,-0.2517965824194732,-1.731766879346083,-0.9938941047839194,0.550574553967234,-0.053213168815998996,0.0026206241443404053,-0.8081932382793688,0.005098763400146264,0.0038960895661818273,0.6150671296086804,0.01922413576088687,0.004654812732470181,-0.7329985433982596,0.020909820982684957,0.0039703162389233765,0.6981509391623685,0.0005050521071091191,0.0022900472594574116,0.6119423731851356,-0.046405197624732136,0.002797010415169633,-8.288116622859619,-185.91051471517994,1.3253136595075117,0.5080333795903144,17.584302017790442,40.12294972388524,0.0628064824972963,-20.37906067734702,71.36726350902651,-5.702043895967099,1095.7969743017416,2.51393372253093,0.3821135464202614,-11.900023452612695,70.17962952152843,-5.713909430381779,-12.55227601605069,3.193289428990928
75,0.14613499,0.13963704,-0.62630367,0.072056495,0.38482538,0.67413723,0.012226255,2.2313225,6.2538271,40.596512,5.9325705,5.668776,51.480495,25.91312,64.388298,16.144089,5.6499352,1.3642272,5.8790288,0,141,16,0.0084849251,1,1,2203.125,2203.125,2203.125,75,75,75,0.9290447129558288,-0.1068869736460627,-0.5708413340518064,1,1,-0.84795356,0.097557403,0.52101576,1.0956316,0.9290447129558288,-0.1068869736460627,-0.5708413340518064,0.7239688079775946,-0.04054897859062502,0.005115561684148486,0.4419902553328234,0.009083728477341405,0.007564044764764212,-0.16746567595685286,-0.03151430922420648,0.006571171511197869,0.2592416784665633,0.023560351866069442,0.0076972711628442445,0.16514599744057806,-0.007278079142599119,0.008044283149505466,0.16932109808763388,-0.06488716216040855,0.007263800222848052,0.3127408568089165,-127.3664146767747,155.07874322828332,0.19798463833588992,-33.294458281719635,29.334167419229473,-4.551687375316339,-194.62607891841924,2.1199094169522015,-4.370106865897929,942.6895753177666,3.685831961703192,6.5158749764398785,190.1373964561135,4.24003325619032,-0.02697938363997405,43.06880388464772,89.40382125877807
76,0.15840061,0.14408357,-0.84351736,0.33867797,0.28439972,0.30478266,1.7036989,1.5831739,1.5466584,42.835258,6.7851315,6.1718569,58.454433,28.392857,23.565271,18.229406,5.1505642,2.2816074,5.9141736,0,203,21,0.013404774,1,1,3171.875,3171.875,3171.875,76,76,76,2.767602732949356,-1.111211395109358,-0.9331230541083642,1,1,-0.88565511,0.35559657,0.29860687,3.1249216,2.767602732949356,-1.111211395109358,-0.9331230541083642,0.7666971161291358,-0.06778255548412807,0.022621358002067896,0.12271771423246593,-0.005490038155123033,0.017663274983756617,1.0452849326902962,-0.004611129348973146,0.019096637974279324,-0.057210686843919306,0.029104325603547063,0.01487798877112077,0.08116113566980052,-0.00020962708371491075,0.005960088841412423,0.3211580747574293,-0.04961426209304033,0.006566197364177812,0.11055934707507997,-13.551096430110036,160.45576914146193,0.41892982647092536,-208.22623019775915,266.09424114627063,-3.9617336532013265,-297.38872895095017,5.00442302255014,-5.788980177678021,800.4945965806266,1.99049360499069,0.15473530626779336,0.3294028518293364,52.484558152699705,-4.693737780277377,-189.90400696012443,1.6785501087575225
77,0.91310412,0.63435626,0.54192036,-0.76457739,-0.06097177,0.34354934,4.3066039,1.0281554,1.9604964,9.7108526,8.8670197,6.1601405,24.21748,17.184959,34.969513,15.425605,4.552496,1.880602,4.7357936,0,123,16,0.48423293,1,0,1921.875,1921.875,1921.875,77,77,77,-20.00778819601692,1.838841450539917,14.63056623272155,1,1,0.80499649,-0.073984236,-0.5886485,24.854504,-20.00778819601692,1.838841450539917,14.63056623272155,-0.8369076859618032,-0.04535715603449149,0.004871824753749072,1.0338832491001302,-0.0024314467922296437,0.0082970906871371,0.261079657286864,0.006628116865426647,0.005559844881502798,0.9681998277348743,0.018323515638044716,0.011598197596205652,0.17338145761166684,-0.008484380150684397,0.0043026636312756585,0.9912392329523063,-0.05056514649547053,0.011846388702718227,0.4710587663321865,-124.43597873659235,152.96813040129493,4.678488805366488,160.5413615388803,19.52047270698887,0.020599468062642207,5.978659523512761,52.674805991081925,0.4187059067286533,1231.7882012292093,158.17888638190334,-0.1868884187772687,-51.42224400910648,57.90602842031119,0.4797577096772629,-59.90860686056317,176.65028984993336
78,0.22525412,0.14857674,0.21047235,0.27296707,-0.84599149,0.4068031,4.7431221,0.55353355,3.2026286,30.198296,6.8022904,4.486764,33.157215,61.353092,60.682991,14.251625,5.1781268,0.70381224,3.3502142,0,97,16,0.0093252603,1,1,1515.625,1515.625,1515.625,78,78,78,-0.5173814956168705,-0.6710056253815893,2.079609826655897,1,1,0.23039813,0.29880938,-0.92608303,2.2455976,-0.5173814956168705,-0.6710056253815893,2.079609826655897,-0.8320061931774262,-0.048234593882787044,0.005898376333877849,0.136716565553074,-0.00693493923854273,0.002913748403907611,0.5591422627765554,0.015299425300989093,0.005796569359541616,0.5827134758384345,0.02602105505696541,0.003324521833962097,0.5568664343913914,0.009740321715099386,0.003937904697236264,1.0013413627673162,-0.05527798853081703,0.007110125011994652,7.805023548469845,234.4646229359529,1.1854040613601815,0.14519286472158272,-21.432922328858993,30.36970082908914,0.49151716905127585,42.96934904467585,64.84852576098581,6.00233107164955,1539.3595016187005,11.532268971983955,6.4711873219265375,52.13076088427127,2.941239512153088,6.094286723561732,251.4859842828927,1.1779995224883932
79,0.70337582,0.4732717,0.345595,-0.50411332,0.28046978,0.74011528,3.1561108,1.814467,0.1507595,14.271029,10.037896,6.7540741,5.5015922,13.893312,61.472931,16.732996,1.8095257,1.3151531,3.7491941,0,157,13,0.081252523,1,1,2453.125,2453.125,2453.125,79,79,79,-0.4669475398484053,0.6811281724283873,-0.3789542017305578,1,1,0.51391113,-0.74963313,0.4170678,0.90861535,-0.4669475398484053,0.6811281724283873,-0.3789542017305578,0.15699427166677915,-0.05288489377668208,0.0031507473403172485,0.3320436534607104,0.0013376484007839957,0.0054546572218044445,0.34454377049827406,-0.011395709005551369,0.00844240978607686,-0.732058787932898,0.021213043576127057,0.00713887460251302,0.299298235410589,0.000566363894509428,0.004302611912957558,0.43259122939941674,-0.04767624417563202,0.004189777854505892,12.123988890444185,553.5759355367788,0.5487858492257648,0.2868051946318051,-40.88475114753647,51.668640804637334,4.59292945850069,140.90913770412294,9.68475345958515,2.0769918846837463,1583.1233994195986,0.12503611694705546,2.7855420638438817,99.12124356833351,6.78284069655802,7.536982976959774,279.4565217748078,4.272853012601727
